AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-0.34953575487875815,-0.041193580623565214,-0.064207184028185,-0.011602954061136287,0.06697827382867634,-0.010418605987973116,-0.007167924095292078,0.4830636224627291,0.33695252625229244,0.2099466152585422,-0.07322649228303443,-0.011473054718522793,-0.10784841749537075,-0.013774421960906665
0.7369515485533218,-0.7590668322979999,0.008638670136299957,-0.014152743076055232,-0.46669063984776904,-0.01010666600616598,-0.004675570980380561,0.2218826391394189,0.20122765930535744,-0.013768732518861886,1.058262043451182,0.8552783408642382,0.702684725851133,-0.0031858305198562893
0.040228222684704315,-0.10631978873942285,0.09382323575532037,-0.011777855526853585,-0.12972310195145406,-0.009947637780146868,-0.01095700071070739,0.17283157641772415,0.2505602793835889,0.184981630620332,0.28810205149557727,0.0505757220683147,0.04513300359983191,-0.010426580818446623
0.18950297425775553,-1.2594991611100455,-0.332099592339868,-0.015558813682802835,-0.3825857340476411,-0.01496620160510065,-0.005274357844181434,0.6627051768460934,0.8059733873862605,0.7196685831630897,1.702769191514298,0.6078075385042552,1.199650687362145,-0.004898467621305184
-0.09238856636179475,-0.1281699497685151,0.008638670136299957,-0.012744957749055617,0.024788842254667785,-0.008849731373590807,-0.01025906407400447,-0.3826557832357546,-0.14434132816943487,0.010953873627709852,0.17838566585287943,-0.03609941748996579,-0.06967761457102653,-0.00964769532815999
0.18125485689022655,0.1329712951520586,-0.015564186947671211,-0.01116227095633847,0.06697827382867634,-0.012770388791988527,-0.010459307733002767,0.17283157641772415,-0.020889454510259208,0.1726203275470351,0.021166375811800274,0.0628889034540362,0.09090814616924883,-0.009804079744338355
0.10669834499946278,0.4592387481884899,0.08172180721335637,-0.005623724541954776,0.27765147435082993,-0.005244072172115765,-0.00557375127608187,0.009434205143499843,-0.14434132816943487,0.03591885826592005,0.2724720635967502,-0.15995553613452576,-0.06192417022702737,-0.008402693179943594
-0.5070586238193383,-0.37849218291740466,-0.5266715806619016,-0.01195447171282305,-0.12972310195145406,-0.012302478819278102,-0.011954330779310837,0.5974099310152586,0.423344773120996,0.08560644905072404,0.24121208779912387,-0.17226871752022532,-0.10784841749537075,-0.01229560233607402
-0.9632927236975592,0.3614433672718463,-0.8795112716800335,-0.01195447171282305,-0.22807378984151927,-0.009947637780146868,-0.011555787574508264,-0.07210522379644599,-0.1566143214571942,-0.6975184574160315,-1.1575185939698336,-1.1008274549607089,-0.7272293368223276,-0.021560240273167382
-0.1588586886765532,0.15460931869543648,-0.14939174964722698,-0.00922806651193456,-0.045344238803436965,-0.006812946786498073,-0.007966954618091339,-0.023372674469054902,0.5593102869951252,0.44602326610924314,-0.2617057581217399,-0.07328039657624529,0.11387026980342052,-0.010660398295062871
-0.3577838722462871,-0.22617746817088277,-0.24691502672082602,-0.010371784920106061,-0.4105293835317124,-0.01496620160510065,-0.012850566961818036,-0.5947857038373989,-0.29233918840412915,-0.5605746096433001,-0.2617057581217399,-0.32099263386536525,-0.28379196222474506,-0.016032127076025943
-0.5486226662400157,-0.6612714513813562,-0.4780285835813878,-0.01608694752045922,-0.5231258535116899,-0.013085387008911207,-0.014545833667124404,-0.6603994630625084,-0.3416718084823387,-0.3494629434308093,-0.9062129061848836,-0.5066560943676258,-0.36013356807341995,-0.013463171423852532
-1.3946207436816844,-0.8897435235011439,-1.1716065370756876,-0.01388867615722704,-0.27026322141552783,-0.010733604204895794,-0.008863190800598447,-0.17020734923983552,0.07801643257339788,-0.41151183728891017,-0.953409340232301,-0.9151639944584482,-0.8572486342833586,-0.021171556675675364
2.743993441317834,2.0040239191971256,0.9456688919457187,-0.0040410377492377855,-0.24204561458356735,-0.0179479808429617,-0.010058820415006081,-0.9053362632767076,-0.5885755558006901,-0.16283150487327383,2.1741205912865715,1.4868721154727376,2.178373931093997,0.015812598602865807
-0.017832054471016257,0.6334036239641041,-0.027902898402228246,-0.00966874961673222,0.17957474380865387,-0.006653918560478683,-0.008264403936797574,-0.3173605374049488,0.02844316556797222,-0.17543518643818715,0.1940156537517065,-0.07328039657624529,0.03737955925581919,-0.010660398295062871
-0.034328289206074176,-0.37849218291740466,0.02097738159085699,-0.011426337875166665,-0.2842350461575759,-0.011204572412722042,-0.011157244369705778,0.17283157641772415,-0.008375814295305678,0.2099466152585422,0.005229917562037102,0.1000698825403157,-0.10024407785028448,-0.011205466308733255
-0.42425399456104557,0.3395932062427444,-0.4535884435848452,-0.00922806651193456,0.1653289617187166,-0.007751824967034745,-0.0057720508218860565,-0.20301422885241924,0.1396220459393886,-0.11314391408846985,-0.29327220427035805,-0.3084380175505068,-0.36013356807341995,-0.014164623853701281
-0.4656563091901993,-0.5305947601782122,-0.3807425894203818,-0.012393440097368699,-0.25601743932559057,-0.011360542403625608,-0.012850566961818036,-0.6766436461716485,-0.29233918840412915,-0.43647682192712034,-0.16761936037786915,-0.3333058152510648,-0.13081054112954243,-0.014242056914139165
-1.1623796350588167,-0.4327993792615686,-0.6970407118999855,-0.013801225424368391,-0.14369492669350217,-0.010889574195799362,-0.011555787574508264,-0.7256947088933432,-1.1314750235884081,-0.9212338051934577,-1.36193431805833,-0.7418137153418873,-1.1171381245064804,-0.02654480375194117
-0.374441834772854,0.49190792098927594,-0.3076594523433038,-0.009404682697904027,-0.08753367037744551,-0.013400385225834165,-0.011157244369705778,-0.23550259507067028,-0.4403370486388016,-0.7719286543474293,-0.7333636282449774,-0.4322941361950668,-0.3525292284283337,-0.015020942404425797
-0.4656563091901993,-0.5851140940080904,-0.6604991433614573,-0.00887654886024764,-0.19985618300955882,-0.013241356999814775,-0.008962340573500585,-0.15396316613072447,0.0038971789924536213,0.09796775212402092,-0.41892504816281906,-0.19713651522080528,0.08330380652417613,-0.012373035396511767
-0.8803263666477429,0.38308139081522413,-0.34420102088185356,-0.0063267598453286165,0.024788842254667785,-0.011045544186702652,-0.011954330779310837,-0.6113484003408137,-0.47739667542927366,-1.1076228652593547,-2.006441466121446,-0.6923195548698863,-1.7670855071126954,-0.022572943240070264
-0.29147547772303756,-0.6177832668088765,-0.24691502672082602,-0.011426337875166665,-0.6214765414017551,-0.010889574195799362,-0.007865860731995088,-0.20301422885241924,-0.08249506787624994,0.08560644905072404,0.052426351609454455,0.0752020848397577,-0.20730125167714375,-0.011439283785349504
-0.233415200567317,-0.6829094749247341,-0.6970407118999855,-0.012657507016196891,-0.213828007751582,-0.012302478819278102,-0.012152630325115025,-0.7256947088933432,-0.23073357503813843,0.03591885826592005,0.03679636371062737,-0.3827999757230658,-0.0007912436685114644,-0.012450468456949651
-0.5735287461341115,0.2199476642970085,-0.6849392833579999,-0.011074820223479744,0.09519588066063678,-0.011516512394528899,-0.011157244369705778,-0.006809977965640175,-0.551515929010218,-0.07581762637696277,-0.08885648018186153,-0.2094496966065048,-0.4979063098784501,-0.017201214459107193
0.015322142790608508,-0.05201259239525897,0.16690637283239834,-0.01002026726841914,0.40421976907285556,-0.0074398849852276095,-0.003678240911777202,0.10753633058688937,-0.057949081300731335,0.08560644905072404,0.2724720635967502,0.001081561596313706,0.10626593015834782,-0.008480126240381478
0.6041730317153138,0.5137580820183681,0.31283536407391815,-0.007996897370904334,0.12313953014470806,-0.006968916777401362,-0.009063434459596835,-0.13771898302158445,0.07801643257339788,0.6076897200285685,0.6341070777263259,0.27342016165687666,0.3279846174571391,-0.005599920051153933
0.03198010531717536,0.05681393777879282,0.10616194720989898,-0.011426337875166665,-0.10150549511949361,-0.011831510611451856,-0.01245202375701546,0.2218826391394189,-0.008375814295305678,0.08560644905072404,0.005229917562037102,-0.2094496966065048,-0.0007912436685114644,-0.011984351799019887
0.4798043600363437,0.43760072464511207,0.7631983321656491,-0.003425453178722672,1.261158353251432,0.004010147288158697,-0.0006881948191610616,1.3978340908829365,1.0406041414168525,0.7940787800944874,0.31966849764416755,0.6944826780625356,0.44264613092907107,-0.006767489138932444
-0.4075960320344787,-0.01934341959447296,-0.12518889256325583,-0.00966874961673222,0.22149021803477326,-0.013241356999814775,-0.010756757051709092,-0.08866792029988968,-0.09476806116400924,-0.48616441271192434,-0.7177336403461503,-0.3951131571087873,-0.31435842550398946,-0.014475874390755414
-0.233415200567317,-0.41094921823246666,-0.015564186947671211,-0.012129373178540504,-0.0031548072294284185,-0.009947637780146868,-0.00926173400540102,0.05848526786519461,-0.1811603080326909,-0.03873371715709413,-0.8905829182860565,-0.1350877384339458,-0.08488629386119906,-0.010816782711241237
-0.3577838722462871,0.26343584886948823,-0.16173046110178402,-0.010899918757762446,-0.08753367037744551,-0.008693761382687239,-0.011454693688412013,-0.03961685757819492,0.02844316556797222,-0.051095020230391024,-0.2460757702229407,-0.3456189966367863,0.1444367330826785,-0.013074487826360516
-0.29147547772303756,-0.18247714611267898,-0.12518889256325583,-0.011338887142308093,0.08122405591858868,-0.009164729590513485,-0.01095700071070739,0.3524731308010885,0.20122765930535744,0.023557555192645203,-0.8746464600362656,-0.24663067569280625,-0.0772819542161128,-0.011906918738582004
-0.2583212804614128,-0.3458230101166187,0.03307881013284258,-0.01186702097996448,-0.17191253352546262,-0.012302478819278102,-0.013548503598520957,-0.43170684595744935,-0.23073357503813843,-0.17543518643818715,-0.3717286141154017,-0.5810180525401848,-0.23786771495640172,-0.011827967382841384
-0.2832273603555086,-0.3458230101166187,-0.064207184028185,-0.009315517244793287,0.05300644908662823,-0.006497948569575116,-0.006071444253786582,0.3524731308010885,0.16440867944210144,0.1975853121852453,0.3668649316915849,-0.17226871752022532,-0.03911115129176857,-0.009336444791105855
0.37209365088395513,0.2199476642970085,0.32517407552847516,-0.006062692926500423,0.7274894395750116,-0.0039901957746561354,-0.003977634343677638,0.5483588682935638,0.5593102869951252,0.5827247353903582,0.9326091995586931,0.2857333430425762,0.5802697680351883,-0.003964716010142783
-0.4489983466636177,0.29610502167027425,-0.7580224204350564,-0.011513788608025391,0.03903462434458013,-0.011204572412722042,-0.009063434459596835,0.17283157641772415,-0.37873143527281083,-0.10078261101517295,-0.6233407722513156,-0.44460731758078825,-0.6048143790063829,-0.01642232896882056
-0.672991337918971,-0.17165813434099486,-0.7580224204350564,-0.01195447171282305,-0.01712663197147652,-0.005871010370845301,-0.003779334797873364,-0.23550259507067028,0.1273490526516293,-0.3867892311423164,-0.49768792835885456,-0.45716193389562476,-0.4749441862442784,-0.01735608057998296
0.023731987949646396,-0.3239728490875168,0.045180238674828156,-0.010459235652964787,0.10916770540268488,-0.010418605987973116,-0.014147290462321918,0.2053199426360042,0.1396220459393886,0.30932179682815014,0.42969135363782934,0.3352275035145772,0.1444367330826785,-0.008713943716997727
0.09004038247289593,0.3722623790435304,0.34937693261244634,-0.007645379719217414,0.15135713697669342,-0.01386829519854459,-0.015444013962825714,-0.3336047205140598,-0.25527956161363513,0.060883842904152295,0.09962278565687181,0.0628889034540362,-0.12320620148445617,-0.009102627314489607
-0.02608017183854522,0.10030212235127259,-0.064207184028185,-0.00922806651193456,-0.07356184563539742,-0.02202460825226299,-0.006370837685687018,-0.3826557832357546,-0.08249506787624994,-0.1257475956534052,0.005229917562037102,0.1000698825403157,-0.13841488077462868,-0.011984351799019887
-0.21675723804075014,-1.042058238247666,-0.41728415795891,-0.015999496787600494,-0.537097678253738,-0.0196728254482473,-0.008264403936797574,-0.12115628651814075,0.06550279235844435,0.184981630620332,0.5712806557800815,0.12493768024087369,0.6261940153035317,-0.006144988064824316
-0.34953575487875815,-0.2696656527433529,-0.07654589548274203,-0.010899918757762446,-0.25601743932559057,-0.009008759599609919,-0.010459307733002767,0.15658739330858415,-0.0331624477980185,-0.06345632330366587,0.005229917562037102,0.0752020848397577,0.022170879965660223,-0.01229560233607402
0.007074025423079549,-0.49813772486314056,0.11826337575188456,-0.006765728229874263,-0.15766675143555026,-0.009791667789243301,-0.006969624549487892,-0.49700209178828414,0.04095680578292575,-0.17543518643818715,-0.16761936037786915,0.16187722439801622,0.06034168288999088,-0.010271714697570855
0.06513430257880012,0.5353961055617461,0.11826337575188456,-0.006590826764156809,-0.4247751656216497,-0.021082671836610497,-0.007167924095292078,-0.3826557832357546,-0.6008485490884493,-0.47380310963862743,-0.41892504816281906,-0.09814819427680328,-0.23026337531131544,-0.01089421577167912
0.9028842626529399,-1.6729551207771507,-0.064207184028185,-0.018110317417974028,-0.5650413277378342,-0.01559619803894601,-0.005074114185183135,1.2019483533904611,1.3365998618862192,1.5398773988497358,3.3528055610682053,1.598173617802461,2.5377162554989057,0.0074817122769347075
-0.374441834772854,-0.1608391225693011,-0.11308746402127023,-0.012041922445681778,-0.3121786956416472,-0.009947637780146868,-0.010657607278806954,-0.21925841196155924,-0.4403370486388016,-0.3244979587925991,-0.3404686383177754,-0.14764235474880427,-0.5360771128027944,-0.013229353947236283
-0.07589233162673684,-1.444483048657363,-0.6483977148194717,-0.01336054231957073,-0.6776377977178117,-0.014498291632389948,-0.00936282789149727,-0.03961685757819492,-0.20594694153542561,0.24727290297004928,-0.43455503606164614,0.1372508616265952,0.9931406793535129,-0.005677353111591817
-0.07589233162673684,-0.25863450348594474,-0.015564186947671211,-0.010987369490621174,-0.07356184563539742,-0.008381821400880103,-0.007368167754290377,-0.23550259507067028,0.05322979907068505,0.28459919068155637,0.22527562954933283,0.16187722439801622,-0.0007912436685114644,-0.008791376777435472
-0.5651189009750589,-0.8462553389286738,-0.41728415795891,-0.013537158505540197,-0.4387469903636729,-0.014183293415467268,-0.01245202375701546,0.3524731308010885,0.18895466601759814,-0.17543518643818715,0.08399279775804472,-0.28381165477908576,-0.27603851788073236,-0.014319489974577049
0.07338241994631438,0.2199476642970085,0.08172180721335637,-0.007557928986358843,-0.15766675143555026,-0.009947637780146868,-0.005373507617083571,-0.20301422885241924,0.07801643257339788,0.27199550911664305,0.1624492076030884,0.08775670115459419,-0.054319830581941106,-0.013540604484290416
0.08179226510536697,0.08948311057957883,-0.04000432694421383,-0.008173513556873955,0.15135713697669342,-0.02312251465881905,-0.006670231117587455,-0.07210522379644599,0.09028942586115718,0.03591885826592005,0.24121208779912387,0.22392600118487568,0.06034168288999088,-0.010426580818446623
-0.3412876375112292,0.1980975032679066,-0.429385586500874,-0.012129373178540504,-0.27026322141552783,-0.010418605987973116,-0.009959670642104032,0.1237805136960294,0.09028942586115718,-0.026130035592158776,0.1624492076030884,-0.09814819427680328,-0.016149027657596886,-0.012218169275636136
0.20616093678432237,-0.05201259239525897,-0.027902898402228246,-0.01002026726841914,-0.537097678253738,-0.014810231614197084,-0.011256394142607828,-0.3007978409015051,-0.07022207458849063,-0.051095020230391024,-0.16761936037786915,0.013394742982035204,0.02977521961074649,-0.0077012407500948446
-0.22516708319980275,0.0022946039489049118,0.008638670136299957,-0.006765728229874263,0.010817017512619683,-0.009635697798339733,-0.0057720508218860565,0.2871778849702537,0.18895466601759814,-0.03873371715709413,-0.026030058235617083,-0.03609941748996579,-0.1996969120320575,-0.009181578670230226
0.3471875709898593,0.622372474706696,-0.015564186947671211,-0.01195447171282305,0.12313953014470806,-0.005715040379942011,-0.0012869816829619348,0.1400246968051694,0.23828728609582958,-0.2498453833695849,0.4925177755840738,0.3724084826008567,0.2820603701887957,-0.007156172736424462
-0.3412876375112292,0.4810889092175822,-0.05210575548619941,-0.00650166131104607,0.03903462434458013,-0.009947637780146868,-0.015243770303827415,-0.6603994630625084,-0.29233918840412915,-0.237484080296288,-0.30890219216915726,-0.3333058152510648,0.16739885671685015,-0.013696988900468781
0.040228222684704315,0.4810889092175822,-0.07654589548274203,-0.007293862067530649,0.024788842254667785,-0.008537791391783671,-0.007068774322389941,-0.44795102906658935,-0.415791062063283,-0.5358520034967283,-0.29327220427035805,-0.4199809548093453,-0.6048143790063829,-0.011594149906225133
0.38858988561901303,-0.06283160416694308,0.34937693261244634,-0.005534559088844037,0.06697827382867634,-0.02045573363788068,-0.006370837685687018,-0.03961685757819492,0.10256241914891648,-0.026130035592158776,-0.19887933617552334,-0.3084380175505068,0.25149390690953777,-0.007546374629219077
-0.30813344024960443,0.02414476497800681,-0.05210575548619941,-0.0058860767405309565,0.3340866880147757,-0.006497948569575116,-0.008165254163895526,0.3524731308010885,0.31240653967677384,-0.11314391408846985,0.256842075697951,0.0257079243677567,-0.21490559132221645,-0.012450468456949651
-0.15044884351750062,0.8183875115114216,-0.1007487525667132,-0.00852503120856072,0.03903462434458013,-0.008066823183957425,-0.008464647595795962,-0.13771898302158445,0.1396220459393886,-0.06345632330366587,0.20964564165050575,-0.04841259887568729,0.0985124858143351,-0.011516716845787388
-0.059234369100169985,-0.09550077696772909,0.09382323575532037,-0.012393440097368699,0.08122405591858868,-0.009947637780146868,-0.008563797368698011,-0.15396316613072447,0.20122765930535744,0.24727290297004928,0.30403850974536833,0.0752020848397577,0.03737955925581919,-0.008480126240381478
-0.18360304077912537,-0.639421290352264,-0.332099592339868,-0.012744957749055617,-0.4247751656216497,-0.007910853193053857,-0.0076675611861908135,0.04224108475605459,0.23828728609582958,0.08560644905072404,-0.01040007033678999,0.0628889034540362,-0.13841488077462868,-0.009336444791105855
-0.21675723804075014,-0.6067521175514684,-0.1738318896437696,-0.009843651082449674,-0.08753367037744551,-0.0071248867683049305,-0.013350204052716771,0.38528001041364324,0.07801643257339788,0.08560644905072404,0.1940156537517065,-0.2094496966065048,0.014417435621647505,-0.011984351799019887
-0.22516708319980275,-0.06283160416694308,0.38591850115097454,-0.0063267598453286165,0.08122405591858868,-0.011204572412722042,-0.010657607278806954,-0.15396316613072447,-0.10728170137896276,-0.3867892311423164,0.14681921970428918,0.19905820348429573,-0.13841488077462868,-0.01136185072491162
-0.20026100330570695,-0.37849218291740466,0.02097738159085699,-0.00966874961673222,-0.3121786956416472,-0.007751824967034745,-0.005274357844181434,-0.05586104068733494,-0.10728170137896276,0.16025902447373822,-0.04166004613444418,-0.08559357796196679,-0.0007912436685114644,-0.011439283785349504
0.6208309942418806,-0.20432730714178088,0.39801992969296013,-0.009053165046217107,-0.5932589345697947,-0.013085387008911207,-0.011355543915509964,0.05848526786519461,-0.057949081300731335,-0.15047020179997694,0.005229917562037102,0.18674502209859617,-0.03135770694776942,-0.0050548520374835496
0.06513430257880012,0.9815212380296373,0.22765079845487615,-0.007206411334671922,0.24970782486675863,-0.006497948569575116,-0.01175408712031254,-0.006809977965640175,0.16440867944210144,-0.0884213079418981,0.021166375811800274,0.1372508616265952,0.28981381453279487,-0.010115330281392488
0.040228222684704315,-0.05201259239525897,0.05728166721679216,-0.008348415022591253,-0.05931606354548507,-0.008381821400880103,-0.009561127437301458,-0.18645153234897555,0.1396220459393886,0.2969604937548533,0.20964564165050575,0.3477821198294357,0.06794602253507714,-0.007780192105835327
0.4301539280396757,0.24179782532611038,0.11826337575188456,-0.008789098127388914,-0.27026322141552783,-0.011204572412722042,-0.007467317527192515,-0.36609308673233987,-0.0454354410857778,-0.1257475956534052,-1.330674342260676,0.1123830639260372,0.07569946687908986,-0.007312557152602828
0.45489828014224787,-0.5416259094356204,0.4832044953120021,-0.009053165046217107,0.432437375904816,-0.0039901957746561354,-0.00557375127608187,0.8751536108420125,0.6331888936488533,0.8190437647326977,1.1526549115460167,0.5211323989459746,0.8938369498706663,-0.0019393100763371574
-0.3412876375112292,-0.6286022785805703,-0.2834565952593542,-0.011426337875166665,-0.32642447773158445,-0.016379106228579392,-0.01634025014533291,-0.03961685757819492,-0.0454354410857778,-0.2997753526460053,0.24121208779912387,-0.19713651522080528,-0.19194346768804477,-0.012450468456949651
